Epoch,Average reward,Reward count,Episode count,MeanQ,TD Error,Seconds
1,-21,1807,86,0.0052529028952122,0.019716454654001,0
2,-21,1808,86,0.01478792899847,0.017707314789295,3080.0637950897
3,-16.784090909091,556,22,0.0011570860445499,0.021754828135949,6112.7202789783
4,-14.09375,591,24,0.0079069888293743,0.018991347383708,9164.36353302
5,-17.083333333333,566,21,0.035471211016178,0.019582310885191,12226.163316011
6,-2.0972222222222,568,18,0.051855113863945,0.022949230127037,15295.448102951
7,-0.390625,542,16,0.00047843194007874,0.038930310051888,18352.79207778
8,-18.239583333333,599,24,0.045053284436464,0.037849021879956,21446.514513969
9,-16.665094339623,1267,53,0.068445487111807,0.054189156757668,24605.232800007
10,-20.477848101266,1720,79,0.15802441874146,0.052933401722461,27684.980213881
11,-7.0489130434783,1590,46,0.23846429365873,0.061371884547174,30776.000858068
12,2.1770833333333,1478,48,0.3301328073144,0.060573837527074,33859.155449152
13,-3.2613636363636,1436,44,0.42927693063021,0.070402664365247,36948.059296131
14,3.1136363636364,1106,33,0.45510915631056,0.067215109355748,40032.171612024
15,-14.589285714286,1264,42,0.43014712750912,0.072865639096126,43118.681558847
16,5.4583333333333,775,24,0.4301363158226,0.077911407472566,46197.414586782
17,-9.4416666666667,1037,30,0.38792636883259,0.071754053529352,49284.942941904
18,-13.5,748,24,0.39835176670551,0.073033622588962,52369.253451109
19,0.17708333333333,842,24,0.38171710842848,0.067333412330598,55457.752614021
20,-3.5,672,17,0.47055155694485,0.061332323206589,58542.084111214
21,-2.2368421052632,716,19,0.5035782840848,0.05481414902769,61634.21347928
22,-2.8571428571429,732,21,0.53481963503361,0.054741650782526,64716.454583406
23,-7.2738095238095,787,21,0.55489548945427,0.053454095885158,67804.824807405
24,-6.3571428571429,556,14,0.59069314092398,0.058753239385784,70885.788652182
25,-9.9666666666667,534,15,0.56098248541355,0.063056969821453,73973.405339479
26,-7.3076923076923,468,13,0.55524545300007,0.056164423249662,77058.188096285
27,-5.75,554,14,0.56283454614878,0.05412830414623,80147.682602406
28,-7.4615384615385,507,13,0.54912798553705,0.05312941583246,83233.454415321
29,-3.0714285714286,519,14,0.61424372535944,0.052596946597099,86321.545918226
30,-3.625,540,14,0.60939849805832,0.049186615299433,89405.741168261
31,-3.1346153846154,468,13,0.63540503543615,0.047982031166553,92495.569252253
32,-3.125,603,16,0.59718315279484,0.051313884913921,95580.412363291
33,-8.25,437,12,0.58500037682056,0.048819660365582,98671.039297342
34,-2.4666666666667,581,15,0.55478610432148,0.047710314415395,101756.21317363
35,-2.7291666666667,432,12,0.52078074061871,0.046233670588583,104845.51876974
36,-0.14583333333333,453,12,0.54361769169569,0.046801491368562,107931.81754065
37,-5.3,590,15,0.54515450549126,0.045110840246081,111023.61872482
38,-0.53333333333333,516,15,0.54830390650034,0.045902110055089,114106.57322884
39,-7.7115384615385,507,13,0.5234610016346,0.043764131739736,117195.03930712
40,-3.8409090909091,423,11,0.50753021770716,0.042501914128661,120281.06809187
41,-4.5192307692308,505,13,0.51434320926666,0.040689141243696,123372.07204795
42,-3.3958333333333,482,12,0.48934621250629,0.039965094134212,126458.34766293
43,-7.0333333333333,555,15,0.4717242372036,0.039847253359854,129550.40173292
44,-1.4423076923077,479,13,0.44743765407801,0.044137467365712,132637.18359709
45,-2.4583333333333,455,12,0.47018179762363,0.0415997069031,135729.21975207
46,-0.096153846153846,486,13,0.45346480816603,0.042339607678354,138815.07875204
47,-4.3,396,10,0.46136686909199,0.046791363656521,141908.51582503
48,-1.0454545454545,393,11,0.48743843942881,0.040791840143502,144993.19221425
49,-7.3333333333333,559,15,0.4721699655056,0.040031603901647,148082.60764003
50,-3.2916666666667,456,12,0.47391906052828,0.041486926138401,151168.20122814
51,1.05,534,15,0.48623663830757,0.04402429869771,154257.148736
52,-1.1346153846154,492,13,0.49554056090116,0.037540480211377,157344.15754008
53,-3.9375,459,12,0.47652853763103,0.037429786637425,160434.63341284
54,-3.9090909090909,413,11,0.48070049971342,0.039833648573607,163523.18911505
55,-3.0909090909091,436,11,0.48135554075241,0.036456263583153,166613.51492286
56,-0.76923076923077,461,13,0.47886585086584,0.041954830083996,169697.67845893
57,-1.5769230769231,501,13,0.50741359400749,0.041808681309223,172786.25870085
58,-1.2291666666667,437,12,0.48810480153561,0.040271950572729,175872.73005581
59,-3.3333333333333,463,12,0.50018770295382,0.041596325963736,178964.54942298
60,1.2272727272727,413,11,0.46937540155649,0.039097523957491,182062.75369263
61,-4.8333333333333,428,12,0.47200693452358,0.041147348031402,185158.80821776
62,-1.2307692307692,475,13,0.45118922066689,0.040069497451186,188250.66081071
63,-2.5,431,11,0.4340271037817,0.043222541961819,191351.09989786
64,-4.0454545454545,400,11,0.44669714033604,0.042982507109642,194434.95675683
65,-3.55,402,10,0.46621526992321,0.040635110393167,197527.92675591
66,-0.375,387,10,0.46787071031332,0.039242269039154,200615.96345854
67,-4.1363636363636,421,11,0.45639444059134,0.039231424883008,203720.71026158
68,-0.125,443,12,0.46870386695862,0.038769089147449,206804.60639071
69,0.05,373,10,0.47448913908005,0.038109224118292,209908.93703961
70,-0.20833333333333,443,12,0.48013154655695,0.04059644010663,213017.6966126
71,-6.2272727272727,413,11,0.49804342544079,0.039231720048934,216075.20573568
72,-4.3333333333333,441,12,0.49936125481129,0.042134038925171,219183.13803959
73,-3.4166666666667,453,12,0.51822749352455,0.042752877637744,222279.96047664
74,0.61363636363636,400,11,0.50438168531656,0.040835949912667,225375.15562463
75,4.6666666666667,408,12,0.5058492860198,0.040918900407851,228467.32659149
76,-5.0909090909091,409,11,0.48622693824768,0.037872382253408,231551.33051062
77,-4.6136363636364,429,11,0.49616228568554,0.040667794898152,234666.38622546
